id	lat	lng	city	address_	province	suburb	street	postcode
1160	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1161	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1162	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1163	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1164	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1165	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1167	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1168	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1169	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1170	24.76963	46.67425	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	شارع عبدالله بن حسين ال الشيخ	12465
1173	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1174	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1175	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1176	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1177	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1178	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1179	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1180	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1181	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1182	24.7821808	46.62803549	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Ath Thaliah Street	13315
1183	24.87019438	46.62083578	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1184	24.87019438	46.62083578	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1186	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1187	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1188	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1189	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1190	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1191	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1192	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1193	24.8576113	46.6307958	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid	شارع الابحار	11543
1194	24.71608	46.78457	Riyadh Region	Ar Rawabi, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Ar Rawabi	Buraida	14212
1195	24.81700219	46.71934392	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah	Al Shaher	13248
1196	24.825139	46.588957	Riyadh Region	Al Qirawan, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Qirawan	Al Skeikh Abdullah Bin Gabreen Street	13531
1216	24.7916044	46.6158082	Riyadh Region	Al Malga District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Malga District	Al Hazem Street	13521
1219	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1222	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1227	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1229	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1232	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1233	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1235	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1236	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1237	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1238	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1239	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1240	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1241	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1242	24.74281	46.66855	Riyadh Region	King Fahd District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	King Fahd District	ممر خروب	12262
1249	24.76405	46.65542	Riyadh Region	Almuruj Dstrict, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Almuruj Dstrict	Northern Ring Rd	12283
1250	24.76405	46.65542	Riyadh Region	Almuruj Dstrict, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Almuruj Dstrict	Northern Ring Rd	12283
1251	24.76405	46.65542	Riyadh Region	Almuruj Dstrict, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Almuruj Dstrict	Northern Ring Rd	12283
1252	24.76405	46.65542	Riyadh Region	Almuruj Dstrict, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Almuruj Dstrict	Northern Ring Rd	12283
1253	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1254	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1255	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1256	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1257	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1258	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1259	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1260	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1261	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1262	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1263	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1264	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1265	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1266	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1267	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1268	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1269	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1270	24.71339692	46.80583779	Riyadh Region	السلام, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	السلام	Ibn Bassam	11433
1278	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1279	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1280	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1281	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1282	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1283	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1284	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1285	24.6789631	46.7963464	Riyadh Region	Al Jazirah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Jazirah District		14215
1296	24.75486	46.84084	Riyadh Region	Al Naseem District East, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Naseem District East		11426
1297	24.75486	46.84084	Riyadh Region	Al Naseem District East, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Naseem District East		11426
1298	24.75486	46.84084	Riyadh Region	Al Naseem District East, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Naseem District East		11426
1299	24.76404	46.70782	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
1300	24.76404	46.70782	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
1301	24.76404	46.70782	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
1302	24.76404	46.70782	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
1303	24.76404	46.70782	Riyadh Region	Al Nuzhah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nuzhah District	Hatim Tai	12474
1304	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1305	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1306	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1307	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1308	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1309	24.79088755	46.65191956	Riyadh Region	Al Rabiea District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Rabiea District	Abi Bin M'Az Al-Ansari Street	13221
1319	24.8244373	46.7652134	Riyadh Region	Al Muwanisiyah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Muwanisiyah	No. 233	13246
1320	24.8244373	46.7652134	Riyadh Region	Al Muwanisiyah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Muwanisiyah	No. 233	13246
1321	24.7883712	46.6271977	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Aous Ibn Of Street	13315
1322	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1323	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1324	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1325	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1326	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1327	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1328	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1329	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1330	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1331	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1332	24.6642038	46.7059198	Riyadh Region	Al Murabba`, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Murabba`	Al Khawarezmi	11526
1333	24.76962	46.63135	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
1334	24.7748548	46.6233483	Riyadh Region	Al Aqeeq District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Al Aqeeq District	Madeenat Azaayed Street	13519
1336	24.88472353	46.64449722	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	Al Montaser Street	13335
1337	24.88472353	46.64449722	Riyadh Region	Al Nargis District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Nargis District	Al Montaser Street	13335
1338	24.87088	46.62253	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1359	24.76997	46.63137	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
1360	24.76997	46.63137	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
1361	24.76997	46.63137	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Mubarak Ibn Abi Taleb	13519
1362	24.77685	46.61397	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	شعبة	13521
1363	24.82219165	46.62968136	Riyadh Region	Al Yasmin District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Yasmin District	شارع الأمير عبدالله بن سعود بن صنيتان آل سعود	13322
1376	24.78088181	46.63320407	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Atlaal Street	13315
1378	24.78088181	46.63320407	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Atlaal Street	13315
1379	24.78088181	46.63320407	Riyadh Region	Al Aqeeq District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aqeeq District	Al Atlaal Street	13315
1380	24.76931	46.58706	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1381	24.76749264	46.66998323	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	King Abdulaziz Branch Road	12465
1382	24.76749264	46.66998323	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	King Abdulaziz Branch Road	12465
1383	24.76749264	46.66998323	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	King Abdulaziz Branch Road	12465
1384	24.76749264	46.66998323	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	King Abdulaziz Branch Road	12465
1385	24.76749264	46.66998323	Riyadh Region	Al Masif District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Masif District	King Abdulaziz Branch Road	12465
1386	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1389	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1390	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1391	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1392	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1393	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1394	24.9160942	46.60993829	Riyadh Region	Al Aarid, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Aarid		13338
1406	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1407	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1408	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1409	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1410	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1411	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1412	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1413	24.76991	46.58373	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Prince Faisal Bin Abdullah Bin Abdulrahman Street	13521
1414	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1415	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1416	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1417	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1418	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1419	24.53116	46.66031	Riyadh Region	Okaz District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Okaz District	Al Qodwa	12683
1420	24.83112	46.74179	Riyadh Region	Qurtubah, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Qurtubah		13248
1443	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1444	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1445	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1446	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1447	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1448	24.770726	46.60860289	Riyadh Region	Hittin District, Ad Diriyah, Riyadh Region, Saudi Arabia	Ad Diriyah	Hittin District	Soweid Bin Harsa Street	13521
1456	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1457	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1458	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1459	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1460	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1461	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1462	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1463	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1464	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
1465	24.79856708	46.69949356	Riyadh Region	Al Falah District, Riyadh governorate, Riyadh Region, Saudi Arabia	Riyadh governorate	Al Falah District	Al Taqwa	13313
